350	3.4991959	1.00506543
355	3.40978604	1.0391192
360	3.36532412	1.06044218
365	3.33373707	1.06743797
370	3.30634174	1.07068809
375	3.28406136	1.0757603
380	3.26999618	1.08321007
385	3.26593704	1.09007101
390	3.27074309	1.09215355
395	3.28000187	1.08655019
400	3.28768313	1.07494679
405	3.29233293	1.06423053
410	3.30073487	1.05806466
415	3.31867872	1.05045846
420	3.34305938	1.03383547
425	3.36709541	1.00670867
430	3.38632489	0.971786552
435	3.39909952	0.93242979
440	3.40534225	0.891372946
445	3.40570989	0.850591719
450	3.40116452	0.811406138
455	3.39273878	0.77461336
460	3.38140496	0.740617483
465	3.36800927	0.709544727
470	3.35324791	0.681338185
475	3.33766842	0.655830619
480	3.32168407	0.632796871
485	3.30559324	0.611989433
490	3.28959849	0.593161189
495	3.27382157	0.576079128
500	3.25830983	0.560532783
505	3.24301908	0.546347709
510	3.22776006	0.533488116
515	3.21241394	0.522363433
520	3.19767083	0.513462218
525	3.18445679	0.506227148
530	3.17275563	0.499755848
535	3.16218317	0.493693699
540	3.15250655	0.48795584
545	3.1435979	0.48249439
550	3.1353683	0.477266807
555	3.12774669	0.472235825
560	3.12067319	0.467369512
565	3.11409607	0.462640879
570	3.10796941	0.458027431
575	3.10225215	0.453510595
580	3.09690735	0.44907518
585	3.09190171	0.444708877
590	3.08720515	0.440401803
595	3.08279054	0.436146106
600	3.07863335	0.431935614
605	3.07471147	0.427765538
610	3.07100492	0.42363221
615	3.0674957	0.41953287
620	3.06416758	0.41546548
625	3.06100588	0.411428578
630	3.05799739	0.407421142
635	3.05513018	0.403442499
640	3.05239345	0.399492231
645	3.04977747	0.395570118
650	3.04727339	0.391676075
655	3.04487322	0.387810116
660	3.0425697	0.383972319
665	3.04035622	0.380162803
670	3.03822677	0.376381703
675	3.03617586	0.372629162
680	3.0341985	0.368905318
685	3.03229009	0.365210298
690	3.03044644	0.36154421
695	3.02866368	0.357907144
700	3.02693827	0.354299171
705	3.02526692	0.350720339
710	3.02364662	0.347170675
715	3.0220746	0.343650188
720	3.02054821	0.340158875
725	3.01906504	0.336696717
730	3.01762291	0.333263674
735	3.01621977	0.3298597
740	3.01485373	0.32648474
745	3.01352306	0.323138736
750	3.01222662	0.319821577
755	3.01096246	0.316533257
760	3.00972917	0.313273726
765	3.00852552	0.310042938
770	3.0073504	0.306840852
775	3.00620281	0.303667429
780	3.00508193	0.300522622
785	3.00398704	0.297406353
790	3.0029176	0.294318491
795	3.00187317	0.291258822
800	3.0008534	0.288227035
805	2.99985802	0.285222714
810	2.99888679	0.282245341
815	2.99793945	0.279294314
820	2.99701577	0.276368955
825	2.99611548	0.273468532
830	2.99523828	0.270592273
835	2.99438387	0.267739378
840	2.9935519	0.264909031
845	2.99274201	0.26210041
850	2.99195379	0.259312693
855	2.99118685	0.256545068
860	2.99044075	0.253796735
865	2.98971507	0.251066912
870	2.98900934	0.248354838
875	2.98832301	0.245659781
880	2.9876556	0.242981029
885	2.98700668	0.240317886
890	2.98637583	0.237669682
895	2.98576262	0.235035766
900	2.98516668	0.232415511
905	2.98458761	0.229808308
910	2.98402506	0.227213563
915	2.98347869	0.224630699
920	2.98294819	0.222059148
925	2.98243327	0.219498355
930	2.98193367	0.216947768
935	2.98144915	0.214406841
940	2.9809795	0.211875028
945	2.98052455	0.209351784
950	2.98008413	0.206836559
955	2.97965814	0.204328796
960	2.97924646	0.201827933
965	2.97884904	0.199333396
970	2.97846583	0.196844602
975	2.97809683	0.194360954
980	2.97774206	0.191881843
985	2.97740157	0.189406643
990	2.97707545	0.186934715
995	2.97676382	0.184465403
1000	2.97646685	0.181998035
1005	2.97618473	0.17953192599999995
1010	2.97591773	0.17706637
1015	2.97566616	0.17460064899999994
1020	2.97543038	0.17213403
1025	2.97521086	0.16966576
1030	2.97500813	0.167195079
1035	2.97482285	0.164721207
1040	2.97465579	0.162243354
1045	2.9745079	0.159760715
1050	2.9743803	0.157272474
1055	2.97427437	0.154777802
1060	2.9741918	0.152275852
1065	2.97413462	0.149765768
1070	2.9741054	0.147246668
1075	2.97410731	0.144717639
1080	2.97414441	0.1421777
1085	2.97422192	0.139625724
1090	2.97434666	0.137060272
1095	2.97452767	0.13447921
1100	2.97477691	0.131879009
1105	2.97511008	0.129253473
1110	2.97554719	0.126591664
1115	2.97611239	0.123874914
1120	2.97683249	0.11595491
1125	2.97773327	0.112336625
1130	2.97883294	0.10829406
1135	2.98013294	0.10371534
1140	2.98160698	0.09850428
1145	2.98319073	0.092602449
1150	2.98477521	0.086010052
1155	2.98620728	0.078800062
1160	2.98729934	0.071120924
1165	2.98784828	0.063185672
1170	2.98766117	0.055248735
1175	2.98658278	0.047574884
1180	2.98451931	0.040406683
1185	2.98145307	0.033936932
1190	2.97744524	0.028290978
1195	2.97262634	0.023521097
1200	2.96717694	0.019612249
1205	2.96130304	0.016496225
1210	2.95521117	0.014070049
1215	2.94908732	0.012214576
1220	2.94308278	0.010810188
1225	2.93730748	0.00974793
1230	2.93183031	0.008935786
1235	2.92668432	0.008300787
1240	2.9789	0.007788143
1245	2.9731	0.004402456
1250	2.9677	0.003349074
1255	2.9627	0.002663979
1260	2.9581	0.001279494
1265	2.9537	0.001065916
1270	2.9495	0.000677105
1275	2.9456	0.00056552
1280	2.9419	0.000472778
1285	2.9383	0.000395659
1290	2.9349	0.000317205
1295	2.9317	0.000233535
1300	2.9285	0.00012284
