350	1.97759797	0.28735979
355	1.97025212	0.282038069
360	1.96290627	0.276716348
365	1.9570013899999998	0.27254303150000003
370	1.95109651	0.268369715
375	1.946552585	0.26508497350000004
380	1.94200866	0.261800232
385	1.9387641599999998	0.25918797250000003
390	1.93551966	0.256575713
395	1.9335456249999998	0.25444875
400	1.93157159	0.252321787
405	1.93088433	0.25049195700000004
410	1.93019707	0.248662127
415	1.930853555	0.24689121800000002
420	1.93151004	0.245120309
425	1.93356183	0.24306567950000002
430	1.93561362	0.24101105
435	1.93901123	0.238206693
440	1.94240884	0.235402336
445	1.946891655	0.23131993699999998
450	1.95137447	0.227237538
455	1.956417535	0.2214292155
460	1.9614606	0.215620893
465	1.966332125	0.20788201750000002
470	1.97120365	0.200143142
475	1.9751212200000001	0.1906091995
480	1.97903879	0.181075257
485	1.9813533049999998	0.170204468
490	1.98366782	0.159333679
495	1.983997115	0.147791521
500	1.98432641	0.136249363
505	1.982598845	0.12475236850000002
510	1.98087128	0.113255374
515	1.977285505	0.10243292395
520	1.97369973	0.0916104739
525	1.968634945	0.08191867225
530	1.96357016	0.0722268706
535	1.957484445	0.06392080995
540	1.95139873	0.0556147493
545	1.9447431499999999	0.048766495300000004
550	1.93808757	0.0419182413
555	1.93124932	0.03646069935
560	1.92441107	0.0310031574
565	1.917686345	0.026781471549999998
570	1.91096162	0.0225597857
575	1.90455215	0.0193776238
580	1.89814268	0.0161954619
585	1.89216705	0.01384989985
590	1.88619142	0.0115043378
595	1.88070321	0.00980808491
600	1.875215	0.00811183202
605	1.87022195	0.006904578519999999
610	1.8652289	0.00569732502
615	1.860709665	0.004849199795
620	1.85619043	0.00400107457
625	1.852107615	0.003411218505
630	1.8480248	0.00282136244
635	1.84433414	0.00241402656
640	1.84064348	0.00200669068
645	1.837299755	0.001726500235
650	1.83395603	0.00144630979
655	1.83091646	0.001253667845
660	1.82787689	0.0010610259
665	1.825102855	0.0009281268985
670	1.82232882	0.000795227897
675	1.819786445	0.0007028361425
680	1.81724407	0.000610444388
685	1.8149041750000001	0.00054541536
690	1.81256428	0.000480386332
695	1.81040201	0.0004338268725
700	1.80823974	0.000387267413
705	1.80623401	0.000353207851
710	1.80422828	0.000319148289
715	1.802361255	0.000293604641
720	1.80049423	0.000268060993
725	1.79875079	0.000248384284
730	1.79700735	0.000228707575
735	1.79537463	0.00021313881600000002
740	1.79374191	0.000197570057
745	1.792208915	0.0001849394785
750	1.79067592	0.0001723089
755	1.78923319	0.0001618346945
760	1.78779046	0.000151360489
765	1.786429815	0.0001425152725
770	1.78506917	0.000133670056
775	1.783783485	0.00012609289400000002
780	1.7824978	0.000118515732
785	1.781280835	0.0001119545535
790	1.78006387	0.000105393375
795	1.77891012	9.966747975e-05
800	1.77775637	9.39415845e-05
805	1.776660955	8.89173485e-05
810	1.77556554	8.38931125e-05
815	1.7745241100000002	7.946831720000001e-05
820	1.77348268	7.50435219e-05
825	1.7724913400000002	7.11372668e-05
830	1.7715	6.72310117e-05
835	1.7705552450000002	6.37772371e-05
840	1.76961049	6.03234625e-05
845	1.76870915	5.72667868e-05
850	1.76780781	5.42101111e-05
855	1.76694701	5.150313665e-05
860	1.76608621	4.87961622e-05
865	1.7652633450000002	4.63977148e-05
870	1.76444048	4.39992674e-05
875	1.763653155	4.18732181e-05
880	1.76286583	3.97471688e-05
885	1.76211187	3.7861624700000004e-05
890	1.76135791	3.59760806e-05
895	1.7606353000000001	3.43027969e-05
900	1.75991269	3.26295132e-05
905	1.759219595	3.11434484e-05
910	1.7585265	2.96573836e-05
915	1.7578612200000001	2.83363418e-05
920	1.75719594	2.70153e-05
925	1.7565569	2.583962915e-05
930	1.75591786	2.46639583e-05
935	1.75530361	2.36162864e-05
940	1.75468936	2.25686145e-05
945	1.7540985500000001	2.163361275e-05
950	1.75350774	2.0698611e-05
955	1.7529391250000002	1.986277945e-05
960	1.75237051	1.90269479e-05
965	1.75182292	1.8278417149999998e-05
970	1.75127533	1.75298864e-05
975	1.7507476849999999	1.685823785e-05
980	1.75022004	1.61865893e-05
985	1.749711325	1.55826919e-05
990	1.74920261	1.49787945e-05
995	1.74871189	1.443465225e-05
1000	1.74822117	1.389051e-05
1005	1.7477475550000001	1.33991294e-05
1010	1.74727394	1.29077488e-05
1015	1.7468165999999998	1.246301445e-05
1020	1.74635926	1.20182801e-05
1025	1.74591743	1.161484845e-05
1030	1.7454756	1.12114168e-05
1035	1.74504855	1.0844615949999999e-05
1040	1.7446215	1.04778151e-05
1045	1.744208545	1.014356169e-05
1050	1.74379559	9.80930828e-06
1055	1.74339609	9.504030745e-06
1060	1.74299659	9.19875321e-06
1065	1.7426099449999999	8.91932421e-06
1070	1.7422233	8.63989521e-06
1075	1.74184893	8.383574845e-06
1080	1.74147456	8.12725448e-06
1085	1.74111194	7.891638925e-06
1090	1.74074932	7.65602337e-06
1095	1.7403979349999998	7.439000635e-06
1100	1.74004655	7.2219779e-06
1105	1.73970593	7.021689435e-06
1110	1.73936531	6.82140097e-06
1115	1.739034995	6.636208375e-06
1120	1.73870468	6.45101578e-06
1125	1.73838425	6.279472e-06
1130	1.73806382	6.10792822e-06
1135	1.73775287	5.94875266e-06
1140	1.73744192	5.7895771e-06
1145	1.73714006	5.6416340700000005e-06
1150	1.7368382	5.49369104e-06
1155	1.73654507	5.355971205e-06
1160	1.73625194	5.21825137e-06
1165	1.7359671950000002	5.08985568e-06
1170	1.73568245	4.96145999e-06
1175	1.73540576	4.84158584e-06
1180	1.73512907	4.72171169e-06
1185	1.73486013	4.6096409999999995e-06
1190	1.73459119	4.49757031e-06
1195	1.734329705	4.39265913e-06
1200	1.73406822	4.28774795e-06
1205	1.7338139	4.1894173050000005e-06
1210	1.73355958	4.09108666e-06
1215	1.733312165	3.9988151100000005e-06
1220	1.73306475	3.90654356e-06
1225	1.73282398	3.819860495e-06
1230	1.73258321	3.73317743e-06
1235	1.732348845	3.65165686e-06
1240	1.73211448	3.57013629e-06
1245	1.7318862899999998	3.49339207e-06
1250	1.7316581	3.41664785e-06
1255	1.73143586	3.34432934e-06
1260	1.73121362	3.27201083e-06
1265	1.73099712	3.20379861e-06
1270	1.73078062	3.13558639e-06
1275	1.73056966	3.071189395e-06
1280	1.7303587	3.0067924e-06
1285	1.73015309	2.9459445400000002e-06
1290	1.72994748	2.88509668e-06
1295	1.729747035	2.8275545550000003e-06
1300	1.72954659	2.77001243e-06
